Incident ID,Description,Category,Priority,Timestamp,Location,Reporter Role
IT-03499,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-03-31 19:00:00,Branch Office,Employee
IT-03500,System is running very slow since the last update.,Performance Degradation,High,2024-07-10 18:00:00,Branch Office,IT Staff
IT-03501,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-10-14 00:00:00,HQ,IT Staff
IT-03502,Laptop screen not turning on.,Hardware Failures,Low,2024-07-19 05:00:00,HQ,Manager
IT-03503,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-07-20 10:00:00,Remote,IT Staff
IT-03504,Error 500 displayed on the portal.,Software Bugs,Critical,2024-11-11 02:00:00,Remote,Manager
IT-03505,The CRM system is freezing frequently.,Software Bugs,Low,2024-04-13 18:00:00,Branch Office,IT Staff
IT-03506,Permission denied error for accessing shared drive.,Data Access Issues,Low,2024-07-21 00:00:00,Remote,Manager
IT-03507,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Critical,2024-02-21 06:00:00,Branch Office,Manager
IT-03508,Two-factor authentication code not received.,Login/Authentication Issues,Critical,2024-10-19 10:00:00,HQ,Employee
IT-03509,The internet is down in the main office.,Network Issues,Critical,2024-12-24 20:00:00,Branch Office,Manager
IT-03510,Email server configuration mismatch.,Configuration Errors,High,2024-03-06 05:00:00,Remote,Employee
IT-03511,Frequent disconnections in VPN.,Network Issues,Low,2024-01-15 07:00:00,Branch Office,Employee
IT-03512,Website takes over 30 seconds to load.,Performance Degradation,High,2024-06-24 12:00:00,Remote,Manager
IT-03513,File not found in the document repository.,Data Access Issues,Low,2024-08-11 16:00:00,HQ,IT Staff
IT-03514,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Critical,2024-12-24 20:00:00,Remote,IT Staff
IT-03515,Error 500 displayed on the portal.,Software Bugs,High,2024-07-12 16:00:00,Branch Office,Employee
IT-03516,Email server configuration mismatch.,Configuration Errors,Low,2024-05-12 22:00:00,Remote,Employee
IT-03517,Antivirus flagged malware on the server.,Security Incidents,High,2024-10-02 15:00:00,Remote,Employee
IT-03518,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-08-19 23:00:00,Branch Office,IT Staff
IT-03519,Printer showing paper jam error.,Hardware Failures,High,2024-01-15 20:00:00,Branch Office,Employee
IT-03520,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-08-23 21:00:00,HQ,Employee
IT-03521,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-05-16 13:00:00,HQ,IT Staff
IT-03522,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-03-26 12:00:00,Branch Office,Manager
IT-03523,Detected unauthorized login attempt.,Security Incidents,Low,2024-04-22 23:00:00,Branch Office,Manager
IT-03524,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-08-08 21:00:00,Branch Office,Employee
IT-03525,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-11-20 09:00:00,Remote,Employee
IT-03526,Website takes over 30 seconds to load.,Performance Degradation,High,2024-07-08 18:00:00,Remote,Manager
IT-03527,Printer showing paper jam error.,Hardware Failures,High,2024-04-25 00:00:00,HQ,IT Staff
IT-03528,File not found in the document repository.,Data Access Issues,Low,2024-02-19 02:00:00,Branch Office,IT Staff
IT-03529,Laptop screen not turning on.,Hardware Failures,High,2024-07-18 08:00:00,Branch Office,Employee
IT-03530,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-10-03 07:00:00,Remote,IT Staff
IT-03531,Phishing email reported by multiple employees.,Security Incidents,Low,2024-09-18 23:00:00,Remote,Employee
IT-03532,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-04-29 22:00:00,Remote,IT Staff
IT-03533,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-01-29 13:00:00,Branch Office,Employee
IT-03534,Email server configuration mismatch.,Configuration Errors,Medium,2024-02-18 13:00:00,Branch Office,Manager
IT-03535,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-08-26 15:00:00,HQ,Manager
IT-03536,Laptop screen not turning on.,Hardware Failures,Medium,2024-10-12 07:00:00,Branch Office,Manager
IT-03537,Laptop screen not turning on.,Hardware Failures,Medium,2024-10-10 00:00:00,Remote,Employee
IT-03538,Error 500 displayed on the portal.,Software Bugs,Low,2024-05-16 09:00:00,Branch Office,Manager
IT-03539,Incorrect DNS settings causing issues.,Configuration Errors,Low,2024-09-27 14:00:00,Branch Office,Manager
IT-03540,Cannot retrieve records from the database.,Data Access Issues,High,2024-12-04 01:00:00,HQ,IT Staff
IT-03541,Printer showing paper jam error.,Hardware Failures,Low,2024-06-26 00:00:00,Branch Office,Manager
IT-03542,File not found in the document repository.,Data Access Issues,Medium,2024-07-02 01:00:00,Branch Office,IT Staff
IT-03543,Detected unauthorized login attempt.,Security Incidents,Medium,2024-09-09 06:00:00,Branch Office,Employee
IT-03544,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-01-23 15:00:00,Branch Office,Employee
IT-03545,Email server configuration mismatch.,Configuration Errors,Low,2024-01-27 02:00:00,Remote,Employee
IT-03546,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-02-13 07:00:00,HQ,Employee
IT-03547,Error 500 displayed on the portal.,Software Bugs,High,2024-03-07 13:00:00,HQ,Manager
IT-03548,Access denied error despite correct credentials.,Login/Authentication Issues,Medium,2024-03-26 09:00:00,HQ,IT Staff
IT-03549,Two-factor authentication code not received.,Login/Authentication Issues,High,2024-02-05 15:00:00,HQ,IT Staff
IT-03550,Frequent disconnections in VPN.,Network Issues,Low,2024-03-19 16:00:00,Remote,IT Staff
IT-03551,Error 500 displayed on the portal.,Software Bugs,High,2024-06-18 21:00:00,HQ,IT Staff
IT-03552,File not found in the document repository.,Data Access Issues,High,2024-06-15 09:00:00,Branch Office,Manager
IT-03553,Database queries are timing out.,Performance Degradation,Low,2024-11-11 05:00:00,Remote,IT Staff
IT-03554,System is running very slow since the last update.,Performance Degradation,Low,2024-06-04 14:00:00,Branch Office,Manager
IT-03555,Printer showing paper jam error.,Hardware Failures,Low,2024-06-09 07:00:00,HQ,Manager
IT-03556,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Critical,2024-03-21 17:00:00,Remote,IT Staff
IT-03557,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-04-21 10:00:00,Branch Office,Employee
IT-03558,Error 500 displayed on the portal.,Software Bugs,Low,2024-03-18 20:00:00,Branch Office,IT Staff
IT-03559,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-10-31 00:00:00,Remote,Employee
IT-03560,Email server configuration mismatch.,Configuration Errors,Medium,2024-11-13 10:00:00,Remote,Employee
IT-03561,Email server configuration mismatch.,Configuration Errors,Critical,2024-11-30 17:00:00,Branch Office,Employee
IT-03562,The internet is down in the main office.,Network Issues,Medium,2024-11-04 15:00:00,Remote,IT Staff
IT-03563,The CRM system is freezing frequently.,Software Bugs,High,2024-05-17 01:00:00,Branch Office,IT Staff
IT-03564,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-06-13 08:00:00,Branch Office,Manager
IT-03565,The internet is down in the main office.,Network Issues,Medium,2024-11-21 15:00:00,Branch Office,Manager
IT-03566,Detected unauthorized login attempt.,Security Incidents,Medium,2024-08-16 06:00:00,Remote,IT Staff
IT-03567,Access denied error despite correct credentials.,Login/Authentication Issues,Critical,2024-02-02 20:00:00,Branch Office,Employee
IT-03568,Two-factor authentication code not received.,Login/Authentication Issues,Medium,2024-09-10 14:00:00,Branch Office,Manager
IT-03569,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-03-10 00:00:00,Remote,IT Staff
IT-03570,Cannot retrieve records from the database.,Data Access Issues,Low,2024-04-10 01:00:00,HQ,IT Staff
IT-03571,Printer showing paper jam error.,Hardware Failures,Medium,2024-08-13 00:00:00,Remote,Employee
IT-03572,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-11-11 15:00:00,Remote,IT Staff
IT-03573,Antivirus flagged malware on the server.,Security Incidents,High,2024-05-10 17:00:00,Branch Office,IT Staff
IT-03574,Frequent disconnections in VPN.,Network Issues,High,2024-04-22 14:00:00,Branch Office,Employee
IT-03575,Detected unauthorized login attempt.,Security Incidents,Medium,2024-04-13 02:00:00,Remote,Employee
IT-03576,Unable to log in to the system after password reset.,Login/Authentication Issues,Critical,2024-03-09 02:00:00,Branch Office,Employee
IT-03577,System is running very slow since the last update.,Performance Degradation,High,2024-03-07 02:00:00,Remote,Employee
IT-03578,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-01-01 20:00:00,HQ,Employee
IT-03579,Detected unauthorized login attempt.,Security Incidents,Low,2024-12-11 20:00:00,Branch Office,Employee
IT-03580,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-06-12 08:00:00,Branch Office,Manager
IT-03581,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-02-11 03:00:00,Remote,Manager
IT-03582,Phishing email reported by multiple employees.,Security Incidents,Critical,2024-05-18 13:00:00,HQ,Manager
IT-03583,The CRM system is freezing frequently.,Software Bugs,Low,2024-12-17 05:00:00,Remote,Manager
IT-03584,Email server configuration mismatch.,Configuration Errors,High,2024-06-26 02:00:00,Branch Office,Manager
IT-03585,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-12-22 08:00:00,Branch Office,Manager
IT-03586,Printer showing paper jam error.,Hardware Failures,Critical,2024-06-01 19:00:00,Branch Office,Employee
IT-03587,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-04-14 16:00:00,Branch Office,IT Staff
IT-03588,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-06-05 20:00:00,HQ,IT Staff
IT-03589,Frequent disconnections in VPN.,Network Issues,Medium,2024-12-04 09:00:00,Remote,Employee
IT-03590,Unable to log in to the system after password reset.,Login/Authentication Issues,High,2024-02-01 14:00:00,Branch Office,Manager
IT-03591,Database queries are timing out.,Performance Degradation,Medium,2024-11-04 22:00:00,Branch Office,Manager
IT-03592,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-01-14 10:00:00,Remote,Manager
IT-03593,Error 500 displayed on the portal.,Software Bugs,Low,2024-02-18 21:00:00,HQ,IT Staff
IT-03594,Unable to log in to the system after password reset.,Login/Authentication Issues,Critical,2024-06-04 06:00:00,Branch Office,IT Staff
IT-03595,Database queries are timing out.,Performance Degradation,High,2024-03-10 21:00:00,Branch Office,Manager
IT-03596,Email server configuration mismatch.,Configuration Errors,Low,2024-06-24 14:00:00,Branch Office,Employee
IT-03597,Permission denied error for accessing shared drive.,Data Access Issues,Critical,2024-06-30 06:00:00,Remote,IT Staff
IT-03598,Error 500 displayed on the portal.,Software Bugs,High,2024-01-17 16:00:00,HQ,IT Staff
IT-03599,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-07-18 18:00:00,HQ,Employee
IT-03600,Cannot retrieve records from the database.,Data Access Issues,Low,2024-01-31 16:00:00,Branch Office,IT Staff
IT-03601,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Critical,2024-05-14 12:00:00,Remote,IT Staff
IT-03602,Database queries are timing out.,Performance Degradation,Low,2024-11-20 05:00:00,Remote,IT Staff
IT-03603,Printer showing paper jam error.,Hardware Failures,Low,2024-08-14 03:00:00,HQ,Manager
IT-03604,System is running very slow since the last update.,Performance Degradation,Low,2024-02-14 11:00:00,Branch Office,Manager
IT-03605,Hard drive making unusual noises.,Hardware Failures,Low,2024-02-28 16:00:00,Remote,Employee
IT-03606,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-06-10 05:00:00,HQ,Employee
IT-03607,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-08-31 02:00:00,Remote,Employee
IT-03608,Email server configuration mismatch.,Configuration Errors,Low,2024-05-02 00:00:00,Branch Office,IT Staff
IT-03609,Antivirus flagged malware on the server.,Security Incidents,High,2024-06-03 12:00:00,HQ,IT Staff
IT-03610,Frequent disconnections in VPN.,Network Issues,High,2024-08-21 15:00:00,HQ,IT Staff
IT-03611,The internet is down in the main office.,Network Issues,High,2024-04-11 17:00:00,Branch Office,IT Staff
IT-03612,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-04-18 07:00:00,Branch Office,IT Staff
IT-03613,System is running very slow since the last update.,Performance Degradation,High,2024-05-08 06:00:00,HQ,Employee
IT-03614,Unable to log in to the system after password reset.,Login/Authentication Issues,High,2024-06-02 09:00:00,Branch Office,Manager
IT-03615,Detected unauthorized login attempt.,Security Incidents,High,2024-07-31 07:00:00,HQ,Employee
IT-03616,Laptop screen not turning on.,Hardware Failures,Low,2024-07-07 04:00:00,Remote,IT Staff
IT-03617,The internet is down in the main office.,Network Issues,Critical,2024-06-26 12:00:00,HQ,IT Staff
IT-03618,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-04-28 01:00:00,Remote,Employee
IT-03619,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-01-28 04:00:00,Branch Office,Manager
IT-03620,Database queries are timing out.,Performance Degradation,Low,2024-04-02 05:00:00,HQ,IT Staff
IT-03621,Antivirus flagged malware on the server.,Security Incidents,Low,2024-10-28 02:00:00,HQ,IT Staff
IT-03622,Cannot retrieve records from the database.,Data Access Issues,High,2024-07-03 05:00:00,HQ,Employee
IT-03623,Unable to log in to the system after password reset.,Login/Authentication Issues,Critical,2024-03-04 21:00:00,Branch Office,IT Staff
IT-03624,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-10-09 21:00:00,HQ,IT Staff
IT-03625,Database queries are timing out.,Performance Degradation,High,2024-07-22 11:00:00,HQ,Employee
IT-03626,Incorrect DNS settings causing issues.,Configuration Errors,Medium,2024-11-29 06:00:00,Branch Office,IT Staff
IT-03627,File not found in the document repository.,Data Access Issues,Low,2024-11-04 18:00:00,HQ,Employee
IT-03628,Printer showing paper jam error.,Hardware Failures,High,2024-10-03 18:00:00,HQ,Manager
IT-03629,System is running very slow since the last update.,Performance Degradation,High,2024-09-14 23:00:00,Remote,Employee
IT-03630,Frequent disconnections in VPN.,Network Issues,High,2024-01-15 14:00:00,Remote,Manager
IT-03631,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-10-24 12:00:00,Remote,Employee
IT-03632,Printer showing paper jam error.,Hardware Failures,High,2024-03-28 11:00:00,Branch Office,Employee
IT-03633,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-01-21 09:00:00,Branch Office,Employee
IT-03634,File not found in the document repository.,Data Access Issues,Low,2024-01-14 11:00:00,Remote,IT Staff
IT-03635,The internet is down in the main office.,Network Issues,Low,2024-11-13 09:00:00,HQ,IT Staff
IT-03636,Detected unauthorized login attempt.,Security Incidents,Medium,2024-09-17 12:00:00,HQ,Employee
IT-03637,Database queries are timing out.,Performance Degradation,Medium,2024-07-22 16:00:00,HQ,Employee
IT-03638,Phishing email reported by multiple employees.,Security Incidents,High,2024-07-15 07:00:00,HQ,IT Staff
IT-03639,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-11-16 09:00:00,HQ,IT Staff
IT-03640,Application crashes when clicking 'Submit'.,Software Bugs,Low,2024-04-27 18:00:00,Remote,Employee
IT-03641,Database queries are timing out.,Performance Degradation,Low,2024-06-11 04:00:00,Branch Office,Employee
IT-03642,The CRM system is freezing frequently.,Software Bugs,Medium,2024-07-14 18:00:00,HQ,Employee
IT-03643,Error 500 displayed on the portal.,Software Bugs,High,2024-10-21 02:00:00,Remote,IT Staff
IT-03644,Unable to log in to the system after password reset.,Login/Authentication Issues,Low,2024-01-16 18:00:00,HQ,Employee
IT-03645,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-12-25 15:00:00,Branch Office,IT Staff
IT-03646,Incorrect DNS settings causing issues.,Configuration Errors,Medium,2024-07-21 02:00:00,Branch Office,IT Staff
IT-03647,Laptop screen not turning on.,Hardware Failures,High,2024-08-31 09:00:00,Branch Office,Employee
IT-03648,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-04-27 16:00:00,Remote,Employee
IT-03649,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-10-20 00:00:00,Branch Office,IT Staff
IT-03650,File not found in the document repository.,Data Access Issues,Low,2024-06-08 14:00:00,Branch Office,Manager
IT-03651,Laptop screen not turning on.,Hardware Failures,Critical,2024-09-04 10:00:00,Branch Office,Employee
IT-03652,Application crashes when clicking 'Submit'.,Software Bugs,Critical,2024-03-19 05:00:00,Branch Office,Employee
IT-03653,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-08-19 04:00:00,HQ,Employee
IT-03654,Antivirus flagged malware on the server.,Security Incidents,Critical,2024-07-16 07:00:00,Remote,IT Staff
IT-03655,Phishing email reported by multiple employees.,Security Incidents,High,2024-03-20 09:00:00,HQ,Manager
IT-03656,Access denied error despite correct credentials.,Login/Authentication Issues,Critical,2024-06-28 20:00:00,Branch Office,Employee
IT-03657,Email server configuration mismatch.,Configuration Errors,Low,2024-04-23 06:00:00,Branch Office,IT Staff
IT-03658,Cannot retrieve records from the database.,Data Access Issues,High,2024-01-05 14:00:00,Branch Office,Employee
IT-03659,Laptop screen not turning on.,Hardware Failures,Critical,2024-05-25 16:00:00,Remote,IT Staff
IT-03660,Laptop screen not turning on.,Hardware Failures,Medium,2024-08-07 01:00:00,Branch Office,Employee
IT-03661,The internet is down in the main office.,Network Issues,Low,2024-04-23 03:00:00,Remote,IT Staff
IT-03662,Two-factor authentication code not received.,Login/Authentication Issues,Low,2024-06-03 22:00:00,HQ,Employee
IT-03663,Detected unauthorized login attempt.,Security Incidents,Critical,2024-12-04 19:00:00,Remote,Manager
IT-03664,Laptop screen not turning on.,Hardware Failures,Medium,2024-08-19 14:00:00,Branch Office,IT Staff
IT-03665,Cannot retrieve records from the database.,Data Access Issues,High,2024-03-16 23:00:00,Branch Office,Employee
IT-03666,Detected unauthorized login attempt.,Security Incidents,High,2024-06-09 07:00:00,Branch Office,IT Staff
IT-03667,Detected unauthorized login attempt.,Security Incidents,Medium,2024-02-03 16:00:00,HQ,IT Staff
IT-03668,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-12-16 14:00:00,Branch Office,Employee
IT-03669,Cannot retrieve records from the database.,Data Access Issues,Low,2024-06-29 11:00:00,Remote,Employee
IT-03670,Incorrect DNS settings causing issues.,Configuration Errors,Medium,2024-02-04 19:00:00,Remote,IT Staff
IT-03671,Frequent disconnections in VPN.,Network Issues,Low,2024-01-27 05:00:00,Branch Office,Manager
IT-03672,Hard drive making unusual noises.,Hardware Failures,Critical,2024-05-22 21:00:00,HQ,Employee
IT-03673,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-07-11 23:00:00,HQ,Employee
IT-03674,Cannot retrieve records from the database.,Data Access Issues,High,2024-11-24 23:00:00,Branch Office,Manager
IT-03675,Database queries are timing out.,Performance Degradation,Low,2024-11-14 03:00:00,Branch Office,Manager
IT-03676,Two-factor authentication code not received.,Login/Authentication Issues,Medium,2024-02-18 19:00:00,HQ,Employee
IT-03677,The CRM system is freezing frequently.,Software Bugs,Critical,2024-01-04 13:00:00,Remote,Manager
IT-03678,Phishing email reported by multiple employees.,Security Incidents,Low,2024-02-05 00:00:00,Remote,Employee
IT-03679,The CRM system is freezing frequently.,Software Bugs,Low,2024-02-01 08:00:00,Remote,Employee
IT-03680,Printer showing paper jam error.,Hardware Failures,Critical,2024-07-14 08:00:00,Branch Office,IT Staff
IT-03681,Database queries are timing out.,Performance Degradation,Low,2024-09-04 18:00:00,Branch Office,IT Staff
IT-03682,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-11-12 21:00:00,HQ,Employee
IT-03683,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-09-15 22:00:00,Remote,Employee
IT-03684,Frequent disconnections in VPN.,Network Issues,Medium,2024-09-24 19:00:00,HQ,Manager
IT-03685,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-09-22 23:00:00,HQ,Employee
IT-03686,Printer showing paper jam error.,Hardware Failures,High,2024-02-04 09:00:00,HQ,Manager
IT-03687,Two-factor authentication code not received.,Login/Authentication Issues,High,2024-12-03 12:00:00,Remote,IT Staff
IT-03688,Email server configuration mismatch.,Configuration Errors,Medium,2024-05-19 05:00:00,HQ,Manager
IT-03689,Two-factor authentication code not received.,Login/Authentication Issues,Critical,2024-01-11 21:00:00,Branch Office,IT Staff
IT-03690,Application crashes when clicking 'Submit'.,Software Bugs,Low,2024-07-02 18:00:00,HQ,Manager
IT-03691,Incorrect DNS settings causing issues.,Configuration Errors,Medium,2024-06-12 22:00:00,HQ,Manager
IT-03692,Misconfigured firewall blocking traffic.,Configuration Errors,Medium,2024-03-13 18:00:00,HQ,Employee
IT-03693,Printer showing paper jam error.,Hardware Failures,Critical,2024-01-13 22:00:00,HQ,Manager
IT-03694,The CRM system is freezing frequently.,Software Bugs,Medium,2024-02-19 06:00:00,HQ,Employee
IT-03695,Email server configuration mismatch.,Configuration Errors,High,2024-12-10 18:00:00,Remote,IT Staff
IT-03696,Printer showing paper jam error.,Hardware Failures,High,2024-11-04 14:00:00,Branch Office,IT Staff
IT-03697,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-10-24 16:00:00,Remote,Manager
IT-03698,Error 500 displayed on the portal.,Software Bugs,Low,2024-08-02 16:00:00,Branch Office,Employee
IT-03699,Cannot retrieve records from the database.,Data Access Issues,High,2024-01-29 20:00:00,Remote,Manager
IT-03700,Access denied error despite correct credentials.,Login/Authentication Issues,Critical,2024-05-02 06:00:00,Remote,Manager
IT-03701,Database queries are timing out.,Performance Degradation,Low,2024-08-22 17:00:00,HQ,Manager
IT-03702,Cannot retrieve records from the database.,Data Access Issues,Medium,2024-07-27 03:00:00,Remote,Manager
IT-03703,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-06-06 14:00:00,Branch Office,Manager
IT-03704,The CRM system is freezing frequently.,Software Bugs,High,2024-01-19 00:00:00,Remote,Manager
IT-03705,Detected unauthorized login attempt.,Security Incidents,High,2024-11-11 06:00:00,Branch Office,Employee
IT-03706,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-03-15 16:00:00,Branch Office,Manager
IT-03707,Incorrect DNS settings causing issues.,Configuration Errors,Critical,2024-04-13 04:00:00,HQ,Manager
IT-03708,Website takes over 30 seconds to load.,Performance Degradation,Low,2024-04-18 04:00:00,HQ,IT Staff
IT-03709,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-03-15 21:00:00,HQ,IT Staff
IT-03710,Access denied error despite correct credentials.,Login/Authentication Issues,Critical,2024-06-07 05:00:00,Remote,Manager
IT-03711,Phishing email reported by multiple employees.,Security Incidents,Critical,2024-08-26 08:00:00,HQ,Employee
IT-03712,Unable to log in to the system after password reset.,Login/Authentication Issues,High,2024-01-19 03:00:00,Branch Office,Manager
IT-03713,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Low,2024-08-05 20:00:00,Remote,IT Staff
IT-03714,Misconfigured firewall blocking traffic.,Configuration Errors,Critical,2024-01-26 20:00:00,HQ,Employee
IT-03715,The internet is down in the main office.,Network Issues,Critical,2024-02-14 09:00:00,Remote,Manager
IT-03716,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,Medium,2024-09-17 21:00:00,Branch Office,Employee
IT-03717,File not found in the document repository.,Data Access Issues,Low,2024-08-21 05:00:00,Remote,Employee
IT-03718,The internet is down in the main office.,Network Issues,High,2024-09-07 15:00:00,HQ,Employee
IT-03719,Antivirus flagged malware on the server.,Security Incidents,Medium,2024-11-25 15:00:00,Branch Office,Manager
IT-03720,Access denied error despite correct credentials.,Login/Authentication Issues,Low,2024-03-13 14:00:00,HQ,Employee
IT-03721,Unable to connect to Wi-Fi on the 3rd floor.,Network Issues,High,2024-12-11 12:00:00,HQ,Manager
IT-03722,Database queries are timing out.,Performance Degradation,Low,2024-04-19 12:00:00,Branch Office,Manager
IT-03723,Database queries are timing out.,Performance Degradation,High,2024-01-22 06:00:00,Remote,Manager
IT-03724,Incorrect DNS settings causing issues.,Configuration Errors,Low,2024-04-01 20:00:00,Remote,Manager
IT-03725,Incorrect DNS settings causing issues.,Configuration Errors,High,2024-10-31 17:00:00,HQ,Employee
IT-03726,Phishing email reported by multiple employees.,Security Incidents,Low,2024-04-12 15:00:00,HQ,Employee
IT-03727,The CRM system is freezing frequently.,Software Bugs,Medium,2024-03-16 03:00:00,Branch Office,IT Staff
IT-03728,The internet is down in the main office.,Network Issues,High,2024-06-24 12:00:00,HQ,Manager
IT-03729,Misconfigured firewall blocking traffic.,Configuration Errors,High,2024-01-26 17:00:00,Remote,Employee
IT-03730,Two-factor authentication code not received.,Login/Authentication Issues,High,2024-05-15 10:00:00,Branch Office,Employee
IT-03731,Email server configuration mismatch.,Configuration Errors,Medium,2024-06-14 14:00:00,HQ,Manager
IT-03732,The CRM system is freezing frequently.,Software Bugs,Medium,2024-03-14 13:00:00,Branch Office,Manager
IT-03733,The internet is down in the main office.,Network Issues,Critical,2024-07-20 21:00:00,HQ,IT Staff
IT-03734,Detected unauthorized login attempt.,Security Incidents,Medium,2024-03-18 10:00:00,HQ,IT Staff
IT-03735,Cannot retrieve records from the database.,Data Access Issues,Critical,2024-04-14 06:00:00,Remote,Manager
IT-03736,Website takes over 30 seconds to load.,Performance Degradation,High,2024-04-23 23:00:00,Branch Office,Manager
IT-03737,Application crashes when clicking 'Submit'.,Software Bugs,Medium,2024-08-18 09:00:00,Remote,Manager
IT-03738,System is running very slow since the last update.,Performance Degradation,High,2024-04-28 19:00:00,Remote,Employee
IT-03739,Printer showing paper jam error.,Hardware Failures,Medium,2024-10-09 00:00:00,Branch Office,Manager
IT-03740,Two-factor authentication code not received.,Login/Authentication Issues,Critical,2024-01-09 22:00:00,HQ,Employee
IT-03741,Printer showing paper jam error.,Hardware Failures,High,2024-09-04 12:00:00,Branch Office,Manager
IT-03742,Email server configuration mismatch.,Configuration Errors,Medium,2024-03-04 11:00:00,HQ,IT Staff
IT-03743,Misconfigured firewall blocking traffic.,Configuration Errors,Low,2024-06-02 02:00:00,HQ,IT Staff
IT-03744,Website takes over 30 seconds to load.,Performance Degradation,Critical,2024-02-07 22:00:00,Branch Office,IT Staff
IT-03745,Detected unauthorized login attempt.,Security Incidents,High,2024-01-29 14:00:00,Remote,IT Staff
IT-03746,The internet is down in the main office.,Network Issues,Medium,2024-01-11 23:00:00,Branch Office,Manager
IT-03747,Application crashes when clicking 'Submit'.,Software Bugs,High,2024-09-15 03:00:00,Remote,IT Staff
IT-03748,Cannot retrieve records from the database.,Data Access Issues,High,2024-03-22 03:00:00,HQ,IT Staff
IT-03749,Frequent disconnections in VPN.,Network Issues,Medium,2024-01-24 19:00:00,HQ,Employee
IT-03750,Permission denied error for accessing shared drive.,Data Access Issues,Medium,2024-05-29 19:00:00,Remote,IT Staff
IT-03751,Email server configuration mismatch.,Configuration Errors,Low,2024-01-16 20:00:00,HQ,Employee
IT-03752,Error 500 displayed on the portal.,Software Bugs,High,2024-10-23 11:00:00,Remote,IT Staff
IT-03753,Printer showing paper jam error.,Hardware Failures,High,2024-07-12 07:00:00,Branch Office,Manager
IT-03754,The internet is down in the main office.,Network Issues,Medium,2024-05-24 03:00:00,Branch Office,IT Staff
IT-03755,Hard drive making unusual noises.,Hardware Failures,Medium,2024-10-03 17:00:00,HQ,IT Staff
IT-03756,Email server configuration mismatch.,Configuration Errors,High,2024-12-01 02:00:00,Branch Office,IT Staff
IT-03757,Misconfigured firewall blocking traffic.,Configuration Errors,Critical,2024-11-09 13:00:00,Branch Office,Manager
IT-03758,Access denied error despite correct credentials.,Login/Authentication Issues,Medium,2024-06-19 22:00:00,Branch Office,Employee
